2019-09-01 03:08:20,b'Come join us tomorrow for service at 11 am! \xf0\x9f\x99\x8f\xf0\x9f\x92\x99\n\n#ImpactChristianChurch #PrayLoveIMPACT #ICC #God #Jesus #Christ\xe2\x80\xa6 https://t.co/Cw8EFI4pDg'
2019-09-01 03:06:52,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-09-01 02:33:44,b'Level/Standard of Test Cricket is declining faster than anyone can imagine !! \nThis is what happens when u try to c\xe2\x80\xa6 https://t.co/ZadMwyaInM'
2019-09-01 02:22:08,b'Search On Youtube : Cricket Match Highlights Channel\n#India\n#vs\n#SoutAfrica\n#Ind\n#Sa\n#IndvsSa\n#IndvSa\n#INDvsWI\xe2\x80\xa6 https://t.co/6Nn4xNZq6R'
2019-09-01 02:21:24,"b'RT @DhanrajNathwani: What an inning @ishankishan51! The well played game of cricket (55 off 24!) earned the respect of the fellow players,\xe2\x80\xa6'"
2019-09-01 02:21:08,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-09-01 02:15:07,b'Search On Youtube : Cricket Match Highlights Channel\n#India\n#vs\n#SoutAfrica\n#Ind\n#Sa\n#IndvsSa\n#IndvSa\n#INDvsWI\xe2\x80\xa6 https://t.co/O3jtMhra8m'
2019-09-01 01:40:43,b'@JeremyPoxon can;t wait for karma to get these LNP sadists #ICC'
2019-09-01 01:25:17,"b'Undoubtedly, jasprit #Bumrah is the one of the most bowler at present. 6/16 amazing.\n#ICC \n#INDvsWI'"
2019-09-01 01:05:04,b'What a bowler..Legends in making .9.1-3-16-6 #Hattrick #Cricket #ICC #BumrahHatTrick @Jaspritbumrah93 @ICC @BCCI https://t.co/Mtw8CkxSJH'
2019-09-01 01:00:36,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-09-01 00:50:46,b'@TeaPotandSaucer @TurnItUp4ME @carpat21 @MEisNotFatigue @AnneSpaceCoast @CatEye0611 @ssppeerroo @MEflattened\xe2\x80\xa6 https://t.co/TQaaJw0TTn'
2019-09-01 00:46:43,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-09-01 00:20:02,b'Is #bumrah a player or god.\nWhat a talent backed by immaculate line length and discipline.3rd Indian to take a\xe2\x80\xa6 https://t.co/IRQmKWMd9m'
2019-08-31 23:52:19,b'RT @FinSmash: Our 1st support message from a Cricketing Knight! Thankyou for your support @BeefyBotham \n#ECB_cricket  #bbctms #Ashes #somer\xe2\x80\xa6'
2019-08-31 23:42:28,b'RT @Imsingharpita99: India won the 1st test match against WI by 318 runs. #rahane &amp; #Bumrah both tame windies.But burning question is that\xe2\x80\xa6'
2019-08-31 23:38:31,b'RT @iamAbdul_Aleem: Test championship is best thing from @ICC in recent time. This will really help test cricket a lot. A special thanx to\xe2\x80\xa6'
2019-08-31 23:37:10,b'RT @iamAbdul_Aleem: Test championship is best thing from @ICC in recent time. This will really help test cricket a lot. A special thanx to\xe2\x80\xa6'
2019-08-31 23:33:31,b'RT @FinSmash: What a message from @ECB_cricket Test Captain and absolute cricketing legend @root66 in support of  @LoveMusgrove #yorkshirec\xe2\x80\xa6'
2019-08-31 23:29:54,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 23:28:10,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 23:13:36,b'When you don\xe2\x80\x99t make it to the team so you decide to ruin the game by being an umpire #icc #bcci #cricket https://t.co/bmjJjJrrVy'
2019-08-31 22:20:35,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 22:06:15,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 21:58:17,b'Jasprit Bumrah is a once in a lifetime talent.\nHe Get a Hatrick Today \n#IndvsWi  \n#Icc\n #Testchampionship https://t.co/EQdmnna6ja'
2019-08-31 21:52:05,b'The crowd at #SabinaPark cheering for every shot Rahkeem Cornwall plays is what cricket and @windiescricket is made\xe2\x80\xa6 https://t.co/6qZ5C3zmFA'
2019-08-31 21:41:05,b'RT @FinSmash: What a message from @ECB_cricket Test Captain and absolute cricketing legend @root66 in support of  @LoveMusgrove #yorkshirec\xe2\x80\xa6'
2019-08-31 21:30:42,b'RT @FinSmash: What a message from @ECB_cricket Test Captain and absolute cricketing legend @root66 in support of  @LoveMusgrove #yorkshirec\xe2\x80\xa6'
